Species,Type,Normal_1991_2020_MAP_aea,Normal_1991_2020_MAT_aea,Normal_1991_2020_MCMT_aea,Normal_1991_2020_MSP_aea,Normal_1991_2020_MWMT_aea,Normal_1991_2020_NFFD_aea,Normal_1991_2020_PPT_sm_aea,Normal_1991_2020_PPT_sp_aea,Normal_1991_2020_PPT_wt_aea,Normal_1991_2020_RH_aea,Normal_1991_2020_SHM_aea,Normal_1991_2020_Tave_at_aea,Normal_1991_2020_Tave_sm_aea,Normal_1991_2020_Tave_sp_aea,Normal_1991_2020_Tave_wt_aea,Normal_1991_2020_TD_aea
Rana luteiventris,1,555.7704468,2.062615871,-8.695644379,324.8469543,13.39858437,130,202.8338318,140.6279297,85.11281586,56.80078888,41.6397438,2.598237991,12.08790874,1.559801221,-8.020532608,22.10000038
Rana luteiventris,1,552.5006104,1.535072327,-8.965021133,321.7043152,12.90795708,125.6931915,201.0119171,151.4781189,86.09233093,58.30681229,40.19251633,2.068342686,11.6021347,0.776642442,-8.34809494,21.86931801
Rana luteiventris,1,687.6796265,0.746872127,-9.937095642,337.8616638,12.56718922,127,206.5104065,180.4623871,140.8076019,65.17352295,37.3495903,0.768276632,11.07067299,-0.032740846,-8.917996407,22.56524277
Rana luteiventris,1,531.2716675,1.700000048,-8.800000191,307.5678101,13.2382021,125.5456085,190.2350311,147.6260681,83.86902618,57,43.01618958,2.400000095,11.85447788,0.754543424,-8.361798286,22.05438423
Rana luteiventris,1,711.7267456,0.586151481,-9.74752903,355.5052795,11.88576603,121.5854645,214.9575806,188.76651,140.3937073,61.88166809,33.49471664,0.897225678,10.49751854,-0.061217632,-9.114761353,21.68536377
Rana luteiventris,1,486.1317139,3.169377804,-7.093237877,260.7001648,14.58715916,148.5106812,155.9745331,126.1508636,84.41616058,60.31292343,56.03655243,3.637493849,13.10688305,2.337458849,-6.495247364,21.70000076
Rana luteiventris,1,493.3097229,1.975367308,-8.637121201,299.6712952,13.35358334,128.8094177,187.7543335,141.8979492,64.40786743,56.88594437,44.59084702,2.679192305,12.05472946,1.272899866,-8.119026184,21.98538399
Rana luteiventris,1,583.7532349,0.876341581,-9.423728943,322.9146118,11.97901917,117.0602036,207.4719086,145.8316956,95.103302,58.26931,37.33000565,1.084391952,10.57610512,0.456406176,-8.620981216,21.47901917
Rana luteiventris,1,519.7040405,2.899402142,-7.300580978,269.8175049,14.19885445,149.4488068,162.4462128,127.2179108,98.02357483,62.75844955,52.7790451,3.298920155,12.7994585,2.219494104,-6.655118465,21.55385399
Rana luteiventris,1,811.7186279,3.843393087,-5.940721512,383.7913818,15.24506664,158.9581604,216.6103973,241.8524017,158.3443298,61,39.66218948,4.345087528,13.74324799,2.945056438,-5.65498209,21.10000038
